27146	683	1	1.0
27146	684	1	1.0
27146	687	2	0.83
27146	700	1	1.0
27146	697	1	1.0
26405	683	2	0.33
26405	684	1	1.0
26405	687	2	0.83
26405	700	1	1.0
27119	683	1	1.0
27119	684	2	0.71
27119	687	1	1.0
27119	700	1	1.0
26658	683	1	1.0
26658	684	1	1.0
26658	687	1	1.0
26658	700	2	0.78
26546	697	1	1.0
26546	683	2	0.33
26546	684	1	1.0
26546	687	1	1.0
26546	700	1	1.0
27976	362	2	0.5
27976	412	3	0.5
27976	413	2	0.67
27608	697	1	1.0
26664	382	9	0.0
26664	416	32	0.0
26664	99	3	0.25
26664	98	2	0.6
26664	100	2	0.0
26664	97	15	0.0
27976	90	3	0.5
27976	91	3	0.25
27976	92	2	0.83
28519	90	7	0.0
28519	91	7	0.0
28519	92	3	0.75
28506	99	5	0.0
28506	98	8	0.0
28506	100	3	0.0
28506	97	5	0.0
28388	433	4	0.0
26664	101	3	0.4
26664	102	7	0.0
26664	103	28	0.0
28388	440	3	0.0
27128	101	10	0.0
27128	102	50	0.0
27128	103	1	1.0
26516	90	1	1.0
26516	91	1	1.0
26516	92	6	0.5
26516	99	1	1.0
26516	98	1	1.0
26516	100	1	1.0
26516	97	1	1.0
27110	90	6	0.0
27110	91	3	0.25
27110	92	8	0.0
26516	101	2	0.6
26516	102	2	0.6
26516	103	17	0.0
27118	99	24	0.0
27118	98	4	0.2
27118	100	1	1.0
27118	97	4	0.2
26277	90	1	1.0
26277	91	4	0.0
26277	92	8	0.33
26455	99	7	0.0
26455	98	7	0.0
26455	100	2	0.0
26455	97	2	0.6
26409	90	7	0.0
26409	91	4	0.0
26409	92	8	0.33
27111	90	6	0.0
27111	91	2	0.5
27111	92	5	0.58
27976	99	2	0.5
27976	98	1	1.0
27976	100	1	1.0
27976	97	3	0.4
27982	90	2	0.67
27982	91	1	1.0
27982	92	6	0.5
27056	90	1	1.0
27056	91	1	1.0
27056	92	5	0.58
27104	90	4	0.33
27104	91	2	0.5
27104	92	2	0.0
26277	99	2	0.5
26277	98	1	1.0
26277	100	1	1.0
26277	97	2	0.6
28015	90	1	1.0
28015	91	4	0.0
28015	92	26	0.0
27976	101	1	1.0
27976	102	9	0.0
27976	103	4	0.43
27149	90	4	0.33
27149	91	6	0.0
27149	92	19	0.0
27149	99	8	0.0
27149	98	1	1.0
27149	100	2	0.0
27149	97	3	0.4
27128	90	20	0.0
27128	91	4	0.0
27128	92	11	0.08
27128	99	20	0.0
27128	98	2	0.6
27128	100	2	0.0
27128	97	2	0.6
26409	99	2	0.5
26409	98	10	0.0
26409	100	2	0.0
26409	97	2	0.6
26106	90	3	0.5
26106	91	1	1.0
26106	92	3	0.75
27975	90	4	0.33
27975	91	2	0.5
27975	92	4	0.67
26572	90	3	0.5
26572	91	4	0.0
26572	92	51	0.0
26680	90	7	0.0
26680	91	7	0.0
26680	92	7	0.42
26680	99	7	0.0
26680	98	3	0.4
26680	100	1	1.0
26680	97	9	0.0
26572	99	13	0.0
26572	98	12	0.0
26572	100	1	1.0
26572	97	2	0.6
27137	90	1	1.0
27137	91	13	0.0
27137	92	1	1.0
28516	90	6	0.0
28516	91	19	0.0
28516	92	7	0.42
27125	90	1	1.0
27125	91	1	1.0
27125	92	15	0.0
27119	90	3	0.5
27119	91	3	0.25
27119	92	6	0.5
28933	90	1	1.0
28933	91	1	1.0
28933	92	33	0.0
26664	90	3	0.5
26664	91	1	1.0
26664	92	24	0.0
28000	90	4	0.33
28000	91	1	1.0
26409	101	3	0.4
26409	102	1	1.0
26409	103	9	0.0
28388	446	9	0.0
28531	90	22	0.0
28531	91	2	0.5
28531	92	15	0.0
28530	90	2	0.67
28530	91	6	0.0
28530	92	10	0.17
26277	101	2	0.6
26277	102	5	0.0
26277	103	11	0.0
28503	99	5	0.0
28503	98	14	0.0
28503	100	2	0.0
28503	97	4	0.2
26245	90	8	0.0
26245	91	7	0.0
26245	92	31	0.0
28504	99	3	0.25
28504	98	4	0.2
28504	100	1	1.0
28504	97	1	1.0
28530	99	1	1.0
28530	98	1	1.0
28530	100	1	1.0
28530	97	1	1.0
28530	101	2	0.6
28530	102	1	1.0
28530	103	1	1.0
27112	90	10	0.0
27112	91	5	0.0
27112	92	3	0.75
28015	99	1	1.0
28015	98	1	1.0
28015	100	1	1.0
28015	97	3	0.4
27979	90	7	0.0
27979	91	5	0.0
27979	92	15	0.0
28047	90	3	0.5
28047	91	2	0.5
28047	92	1	1.0
27100	90	5	0.0
27100	91	2	0.5
27100	92	10	0.17
27121	90	4	0.33
27121	91	8	0.0
27121	92	10	0.17
27129	90	1	1.0
27129	91	2	0.5
27129	92	37	0.0
28043	90	9	0.0
28043	91	12	0.0
28043	92	11	0.0
27990	90	4	0.33
27990	91	1	1.0
27990	92	18	0.0
27972	90	7	0.0
27972	91	1	1.0
27972	92	1	1.0
28389	90	25	0.0
28389	91	1	1.0
28389	92	4	0.67
27124	90	10	0.0
27124	91	2	0.5
27124	92	17	0.0
27990	99	2	0.5
27990	98	3	0.4
27990	100	1	1.0
27990	97	8	0.0
27044	90	3	0.5
27044	91	1	1.0
27044	92	5	0.58
28389	99	3	0.25
28389	98	13	0.0
28389	100	1	1.0
28389	97	1	1.0
27995	90	2	0.67
27995	91	2	0.5
27995	92	53	0.0
26106	99	2	0.5
26106	98	1	1.0
26106	100	1	1.0
26106	97	3	0.4
28485	99	2	0.5
28485	98	2	0.6
28485	100	2	0.0
28485	97	1	1.0
26809	90	15	0.0
26809	91	7	0.0
26809	92	34	0.0
27125	99	1	1.0
27125	98	1	1.0
27125	100	1	1.0
27125	97	1	1.0
27056	99	5	0.0
27056	98	2	0.6
27056	100	1	1.0
27056	97	2	0.6
26807	90	8	0.0
26807	91	3	0.25
26807	92	13	0.0
27135	99	2	0.5
27135	98	14	0.0
27135	100	1	1.0
27135	97	1	1.0
27044	99	2	0.5
27044	98	1	1.0
27044	100	1	1.0
27044	97	4	0.2
27056	101	2	0.6
27056	102	1	1.0
27056	103	1	1.0
26455	90	2	0.67
26455	91	9	0.0
26455	92	7	0.42
27118	90	9	0.0
27118	91	1	1.0
27118	92	23	0.0
27135	101	2	0.6
27135	102	2	0.6
27135	103	1	1.0
27135	90	1	1.0
27135	91	1	1.0
27135	92	2	0.83
27115	99	18	0.0
27115	98	2	0.6
27115	100	1	1.0
27115	97	7	0.0
28504	90	2	0.67
28504	91	1	1.0
28504	92	1	1.0
28513	90	2	0.67
28513	91	12	0.0
28513	92	13	0.0
27058	90	3	0.5
27058	91	1	1.0
27058	92	7	0.42
27134	90	12	0.0
27134	91	4	0.0
27134	92	1	1.0
26368	90	18	0.0
26368	91	17	0.0
26368	92	22	0.0
28513	99	2	0.5
28513	98	1	1.0
28513	100	2	0.0
28513	97	3	0.4
27982	101	2	0.6
27982	102	1	1.0
27982	103	4	0.43
28015	101	2	0.6
28015	102	1	1.0
28015	103	47	0.0
27973	99	11	0.0
27973	98	18	0.0
27973	100	3	0.0
27973	97	1	1.0
27044	101	3	0.4
27044	102	1	1.0
27044	103	3	0.57
28506	101	1	1.0
28506	102	3	0.4
28506	103	8	0.0
28509	90	6	0.0
28509	91	2	0.5
28509	92	1	1.0
27977	90	2	0.67
27977	91	1	1.0
27977	92	14	0.0
27147	90	1	1.0
27147	91	6	0.0
27147	92	12	0.0
27125	101	2	0.6
27125	102	2	0.6
27125	103	6	0.14
28049	90	8	0.0
28049	91	1	1.0
28049	92	30	0.0
28388	449	3	0.25
27982	99	1	1.0
27982	98	1	1.0
27982	100	1	1.0
27982	97	1	1.0
27033	90	1	1.0
27033	91	1	1.0
27033	92	6	0.5
27111	101	7	0.0
27111	102	5	0.0
27111	103	2	0.71
26494	90	6	0.0
26494	91	11	0.0
26494	92	32	0.0
27990	101	3	0.4
27990	102	21	0.0
27990	103	9	0.0
27050	90	2	0.67
27050	91	2	0.5
27050	92	2	0.83
28513	101	6	0.0
28513	102	21	0.0
28513	103	12	0.0
28503	90	1	1.0
28503	91	2	0.5
28503	92	9	0.25
27049	90	17	0.0
27049	91	9	0.0
27049	92	9	0.25
27050	99	2	0.5
27050	98	1	1.0
27050	100	1	1.0
27050	97	1	1.0
27973	90	8	0.0
27973	91	3	0.25
27973	92	8	0.33
26574	99	7	0.0
26574	98	12	0.0
26574	100	1	1.0
26574	97	10	0.0
28519	101	1	1.0
28519	102	4	0.2
28519	103	1	1.0
28049	99	2	0.5
28049	98	8	0.0
28049	100	1	1.0
28049	97	23	0.0
27115	90	6	0.0
27115	91	1	1.0
27115	92	17	0.0
26494	99	1	1.0
26494	98	6	0.0
26494	100	1	1.0
26494	97	2	0.6
27050	101	10	0.0
27050	102	7	0.0
27050	103	18	0.0
26572	101	7	0.0
26572	102	13	0.0
26572	103	24	0.0
27110	99	2	0.5
27110	98	2	0.6
27110	100	1	1.0
27110	97	4	0.2
27147	99	1	1.0
27147	98	3	0.4
27147	100	3	0.0
27147	97	1	1.0
27033	99	5	0.0
27033	98	1	1.0
27033	100	1	1.0
27033	97	3	0.4
28485	90	7	0.0
28485	91	3	0.25
28485	92	19	0.0
27147	101	7	0.0
27147	102	20	0.0
27147	103	1	1.0
26494	101	6	0.0
26494	102	11	0.0
26494	103	4	0.43
27033	101	1	1.0
27033	102	3	0.4
27033	103	1	1.0
27110	101	2	0.6
27110	102	3	0.4
27110	103	12	0.0
27108	90	8	0.0
27108	91	1	1.0
27108	92	3	0.0
28519	99	2	0.5
28519	98	9	0.0
28519	100	1	1.0
28519	97	2	0.6
27127	99	2	0.5
27127	98	7	0.0
27127	100	1	1.0
27127	97	4	0.2
28485	101	2	0.6
28485	102	5	0.0
28485	103	12	0.0
27111	99	1	1.0
27111	98	5	0.0
27111	100	1	1.0
27111	97	1	1.0
26285	101	4	0.2
26285	102	3	0.4
26285	103	1	1.0
27045	90	19	0.0
27045	91	1	1.0
27045	92	25	0.0
26574	101	2	0.6
26574	102	5	0.0
26574	103	2	0.71
27149	101	2	0.6
27149	102	2	0.6
27149	103	11	0.0
27975	101	7	0.0
27975	102	3	0.4
27975	103	2	0.71
26455	101	7	0.0
26455	102	5	0.0
26455	103	1	1.0
27127	101	3	0.4
27127	102	2	0.6
27127	103	2	0.71
28399	99	6	0.0
28399	98	2	0.6
28399	100	1	1.0
28399	97	7	0.0
26245	99	4	0.0
26245	98	7	0.0
26245	100	1	1.0
26245	97	1	1.0
26803	90	2	0.67
26803	91	1	1.0
26803	92	5	0.58
26278	90	17	0.0
26278	91	2	0.5
26278	92	12	0.0
27142	90	10	0.0
27142	91	2	0.5
27142	92	3	0.75
27121	99	2	0.5
27121	98	2	0.6
27121	100	1	1.0
27121	97	1	1.0
27058	101	2	0.6
27058	102	1	1.0
27058	103	12	0.0
27129	99	2	0.5
27129	98	3	0.4
27129	100	2	0.0
27129	97	2	0.6
27099	90	16	0.0
27099	91	7	0.0
27099	92	1	1.0
27129	101	3	0.4
27129	102	6	0.0
27129	103	2	0.71
26562	90	14	0.0
26562	91	1	1.0
26562	92	3	0.75
27121	101	4	0.2
27121	102	6	0.0
27121	103	7	0.0
26803	99	5	0.0
26803	98	1	1.0
26803	100	2	0.0
26803	97	1	1.0
26546	90	3	0.5
26546	91	1	1.0
26546	92	3	0.0
27122	90	8	0.0
27122	91	11	0.0
27122	92	1	1.0
26680	101	5	0.0
26680	102	4	0.2
26680	103	1	1.0
28049	101	5	0.0
28049	102	9	0.0
28049	103	24	0.0
27052	90	4	0.33
27052	91	1	1.0
27052	92	1	1.0
27107	90	4	0.33
27107	91	7	0.0
27107	92	1	1.0
26803	101	2	0.6
26803	102	4	0.2
26803	103	10	0.0
26679	90	7	0.0
26679	91	5	0.0
26679	92	10	0.17
26111	90	1	1.0
26111	91	2	0.5
26111	92	23	0.0
27134	99	5	0.0
27134	98	3	0.4
27134	100	2	0.0
27134	97	5	0.0
27972	99	1	1.0
27972	98	27	0.0
27972	100	1	1.0
27972	97	10	0.0
27045	99	2	0.5
27045	98	1	1.0
27045	100	1	1.0
27045	97	4	0.2
27095	99	8	0.0
27095	98	1	1.0
27095	100	1	1.0
27095	97	8	0.0
28534	90	11	0.0
28534	91	7	0.0
28534	92	1	1.0
27099	99	3	0.25
27099	98	21	0.0
27099	100	1	1.0
27099	97	14	0.0
27100	99	2	0.5
27100	98	1	1.0
27100	100	1	1.0
27100	97	3	0.4
27972	101	4	0.2
27972	102	10	0.0
27972	103	1	1.0
27944	101	4	0.2
27944	102	8	0.0
27944	103	5	0.29
27100	101	5	0.0
27100	102	5	0.0
27100	103	2	0.71
27052	99	8	0.0
27052	98	3	0.4
27052	100	4	0.0
27052	97	1	1.0
26245	101	8	0.0
26245	102	12	0.0
26245	103	5	0.29
27944	90	8	0.0
27944	91	3	0.25
27944	92	5	0.58
26285	99	1	1.0
26285	98	2	0.6
26285	100	1	1.0
26285	97	2	0.6
26809	99	10	0.0
26809	98	25	0.0
26809	100	3	0.0
26809	97	14	0.0
27112	99	3	0.25
27112	98	2	0.0
27112	100	3	0.0
27112	97	2	0.6
27977	99	29	0.0
27977	98	10	0.0
27977	100	1	1.0
27977	97	1	1.0
27115	101	2	0.6
27115	102	5	0.0
27115	103	11	0.0
27048	90	3	0.5
27048	91	2	0.5
27048	92	12	0.0
26809	101	3	0.4
26809	102	2	0.6
26809	103	33	0.0
26808	90	8	0.0
26808	91	11	0.0
26808	92	24	0.0
27048	99	1	1.0
27048	98	6	0.0
27048	100	1	1.0
27048	97	3	0.4
28506	90	11	0.0
28506	91	1	1.0
28506	92	11	0.08
27048	101	5	0.0
27048	102	7	0.0
27048	103	4	0.43
26808	99	7	0.0
26808	98	8	0.0
26808	100	2	0.0
26808	97	4	0.2
27142	101	5	0.0
27142	102	6	0.0
27142	103	2	0.71
27142	99	5	0.0
27142	98	2	0.6
27142	100	1	1.0
27142	97	1	1.0
26808	101	3	0.4
26808	102	3	0.4
26808	103	14	0.0
27122	99	16	0.0
27122	98	17	0.0
27122	100	1	1.0
27122	97	4	0.2
27112	101	7	0.0
27112	102	3	0.4
27112	103	1	1.0
27052	101	9	0.0
27052	102	1	1.0
27052	103	1	1.0
27124	99	1	1.0
27124	98	2	0.6
27124	100	2	0.0
27124	97	1	1.0
28044	90	2	0.67
28044	91	1	1.0
28044	92	12	0.0
28370	90	2	0.67
28370	91	2	0.5
28370	92	20	0.0
28044	99	2	0.5
28044	98	15	0.0
28044	100	1	1.0
28044	97	6	0.0
27126	90	7	0.0
27126	91	8	0.0
27126	92	24	0.0
27995	99	3	0.25
27995	98	2	0.6
27995	100	1	1.0
27995	97	2	0.6
28521	101	2	0.6
28521	102	13	0.0
28521	103	4	0.43
28370	99	1	1.0
28370	98	3	0.4
28370	100	1	1.0
28370	97	1	1.0
28520	90	14	0.0
28520	91	4	0.0
28520	92	15	0.0
27995	101	2	0.6
27995	102	3	0.4
27995	103	2	0.71
26285	90	2	0.67
26285	91	1	1.0
26285	92	25	0.0
28370	101	4	0.2
28370	102	2	0.6
28370	103	3	0.57
26111	99	1	1.0
26111	98	2	0.6
26111	100	1	1.0
26111	97	1	1.0
26111	101	7	0.0
26111	102	2	0.6
26111	103	7	0.0
27058	99	1	1.0
27058	98	1	1.0
27058	100	2	0.0
27058	97	3	0.4
26809	207	4	0.2
26809	208	2	0.33
26809	209	18	0.0
26809	210	21	0.0
26409	207	4	0.2
26409	208	1	1.0
26409	209	11	0.0
26409	210	2	0.75
27044	207	4	0.2
27044	208	2	0.33
27044	209	7	0.0
27044	210	2	0.75
26572	207	7	0.0
26572	208	8	0.0
26572	209	13	0.0
26572	210	11	0.0
27111	104	1	1.0
27111	105	3	0.5
27111	106	2	0.6
28536	90	13	0.0
28536	91	5	0.0
28536	92	3	0.75
26809	211	8	0.0
26809	212	16	0.0
26809	213	3	0.4
27045	101	5	0.0
27045	102	4	0.2
27045	103	3	0.57
28043	207	4	0.2
28043	208	2	0.33
28043	209	2	0.71
28043	210	1	1.0
28000	99	1	1.0
28000	98	7	0.0
28000	100	1	1.0
28000	97	5	0.0
27045	207	2	0.6
27045	208	1	1.0
27045	209	3	0.57
27045	210	24	0.0
26572	211	2	0.5
26572	212	30	0.0
26572	213	6	0.0
27122	101	2	0.6
27122	102	8	0.0
27122	103	9	0.0
27108	99	2	0.5
27108	98	10	0.0
27108	100	1	1.0
27108	97	12	0.0
27147	207	2	0.6
27147	208	1	1.0
27147	209	5	0.29
27147	210	1	1.0
27058	207	5	0.0
27058	208	1	1.0
27058	209	6	0.14
27058	210	4	0.5
27124	101	6	0.0
27124	102	5	0.0
27124	103	8	0.0
27982	160	3	0.57
27982	161	5	0.38
27982	162	2	0.75
27982	207	3	0.4
27982	208	3	0.0
27982	209	2	0.71
27982	210	4	0.5
27111	176	3	0.4
27111	177	5	0.0
27111	178	2	0.6
27137	99	5	0.0
27137	98	11	0.0
27137	100	4	0.0
27137	97	1	1.0
26664	211	6	0.0
26664	212	12	0.0
26664	213	14	0.0
26494	207	8	0.0
26494	208	1	1.0
26494	209	1	1.0
26494	210	63	0.0
27979	99	1	1.0
27979	98	2	0.6
27979	100	2	0.0
27979	97	1	1.0
27979	101	1	1.0
27979	102	2	0.6
27979	103	3	0.57
28370	207	1	1.0
28370	208	3	0.0
28370	209	8	0.0
28370	210	3	0.62
28513	160	1	1.0
28513	161	1	1.0
28513	162	11	0.0
27106	90	8	0.0
27106	91	9	0.0
27106	92	2	0.83
28513	207	4	0.2
28513	208	2	0.33
28513	209	8	0.0
28513	210	10	0.0
28513	104	1	1.0
28513	105	5	0.17
28513	106	2	0.6
27058	211	2	0.5
27058	212	5	0.0
27058	213	3	0.4
28505	99	7	0.0
28505	98	7	0.0
28505	100	2	0.0
28505	97	6	0.0
28049	207	4	0.2
28049	208	3	0.0
28049	209	2	0.71
28049	210	7	0.12
27122	207	6	0.0
27122	208	12	0.0
27122	209	28	0.0
27122	210	6	0.25
28000	104	2	0.33
28000	105	4	0.33
28000	106	9	0.0
27058	107	4	0.33
27058	108	9	0.0
27058	109	2	0.5
27108	101	9	0.0
27108	102	5	0.0
27108	103	16	0.0
26808	207	3	0.4
26808	208	2	0.33
26808	209	1	1.0
26808	210	4	0.5
26516	207	2	0.6
26516	208	1	1.0
26516	209	2	0.71
26516	210	4	0.5
27982	104	1	1.0
27982	105	6	0.0
27982	106	1	1.0
26572	107	7	0.0
26572	108	18	0.0
26572	109	3	0.25
28015	207	2	0.6
28015	208	1	1.0
28015	209	8	0.0
28015	210	2	0.75
27108	207	1	1.0
27108	208	2	0.33
27108	209	23	0.0
27108	210	12	0.0
28513	211	4	0.0
28513	212	5	0.0
28513	213	4	0.2
28388	104	16	0.0
28388	105	4	0.33
28388	106	2	0.6
26809	107	19	0.0
26809	108	11	0.0
26809	109	18	0.0
26516	211	1	1.0
26516	212	2	0.6
26516	213	5	0.0
26106	101	2	0.6
26106	102	7	0.0
26106	103	7	0.0
27125	207	7	0.0
27125	208	2	0.33
27125	209	3	0.57
27125	210	6	0.25
27977	101	13	0.0
27977	102	8	0.0
27977	103	11	0.0
27108	211	3	0.25
27108	212	1	1.0
27108	213	1	1.0
27033	207	15	0.0
27033	208	4	0.0
27033	209	4	0.43
27033	210	7	0.12
26516	107	3	0.5
26516	108	6	0.25
26516	109	2	0.5
27121	207	3	0.4
27121	208	2	0.33
27121	209	11	0.0
27121	210	11	0.0
28509	207	8	0.0
28509	208	1	1.0
28509	209	18	0.0
28509	210	7	0.12
27126	99	7	0.0
27126	98	9	0.0
27126	100	2	0.0
27126	97	19	0.0
28049	104	1	1.0
28049	105	2	0.67
28049	106	13	0.0
26808	211	14	0.0
26808	212	11	0.0
26808	213	9	0.0
27944	99	3	0.25
27944	98	1	1.0
27944	100	1	1.0
27944	97	8	0.0
28531	107	1	1.0
28531	108	26	0.0
28531	109	23	0.0
27125	104	2	0.33
27125	105	5	0.17
27125	106	1	1.0
27106	99	2	0.5
27106	98	1	1.0
27106	100	1	1.0
27106	97	1	1.0
27995	211	3	0.25
27995	212	19	0.0
27995	213	6	0.0
26516	104	1	1.0
26516	105	3	0.5
26516	106	2	0.6
26516	160	8	0.0
26516	161	3	0.62
26516	162	10	0.0
28505	90	3	0.5
28505	91	1	1.0
28505	92	13	0.0
26809	104	2	0.33
26809	105	24	0.0
26809	106	4	0.2
26808	107	25	0.0
26808	108	39	0.0
26808	109	37	0.0
27979	207	2	0.6
27979	208	1	1.0
27979	209	2	0.71
27979	210	2	0.75
28389	101	4	0.2
28389	102	2	0.6
28389	103	4	0.43
26803	207	2	0.6
26803	208	4	0.0
26803	209	3	0.57
26803	210	8	0.0
26664	160	12	0.0
26664	161	6	0.25
26664	162	13	0.0
26664	207	3	0.4
26664	208	1	1.0
26664	209	17	0.0
26664	210	20	0.0
26546	99	4	0.0
26546	98	10	0.0
26546	100	2	0.0
26546	97	13	0.0
27975	99	2	0.5
27975	98	1	1.0
27975	100	1	1.0
27975	97	1	1.0
26278	99	6	0.0
26278	98	1	1.0
26278	100	5	0.0
26278	97	1	1.0
26106	207	2	0.6
26106	208	1	1.0
26106	209	6	0.14
26106	210	1	1.0
27972	207	17	0.0
27972	208	3	0.0
27972	209	5	0.29
27972	210	10	0.0
27058	160	7	0.0
27058	161	1	0.0
27058	162	11	0.0
27142	104	1	1.0
27142	105	1	1.0
27142	106	1	1.0
27142	107	7	0.0
27142	108	4	0.5
27142	109	1	1.0
27142	176	3	0.4
27142	177	4	0.2
27142	178	1	1.0
27142	207	1	1.0
27142	208	3	0.0
27142	209	1	1.0
27142	210	1	1.0
28398	90	13	0.0
28398	91	4	0.0
28398	92	24	0.0
27142	160	1	1.0
27142	161	1	1.0
27142	162	1	1.0
27142	211	2	0.5
27142	212	3	0.4
27142	213	10	0.0
27125	107	4	0.33
27125	108	12	0.0
27125	109	2	0.5
28535	90	2	0.67
28535	91	1	1.0
28535	92	14	0.0
27048	207	2	0.6
27048	208	1	1.0
27048	209	6	0.14
27048	210	8	0.0
26516	176	2	0.6
26516	177	2	0.6
26516	178	4	0.2
27129	207	1	1.0
27129	208	6	0.0
27129	209	15	0.0
27129	210	1	1.0
27115	104	2	0.33
27115	105	21	0.0
27115	106	8	0.0
26409	211	5	0.0
26409	212	13	0.0
26409	213	6	0.0
27108	107	21	0.0
27108	108	37	0.0
27108	109	14	0.0
28535	99	1	1.0
28535	98	2	0.6
28535	100	1	1.0
28535	97	1	1.0
27978	90	3	0.5
27978	91	3	0.25
27978	92	5	0.58
27978	99	1	1.0
27978	98	2	0.6
27978	100	1	1.0
27978	97	2	0.6
28505	101	5	0.0
28505	102	2	0.6
28505	103	1	1.0
27978	101	1	1.0
27978	102	1	1.0
28035	90	8	0.0
28035	91	2	0.5
28035	92	12	0.0
27970	101	14	0.0
27970	102	7	0.0
27970	103	1	0.0
28035	99	7	0.0
28035	98	1	1.0
28035	100	1	1.0
28035	97	6	0.0
27976	207	2	0.6
27976	208	1	1.0
27976	209	1	1.0
27976	210	2	0.75
26284	90	2	0.67
26284	91	4	0.0
26284	92	16	0.0
27149	207	1	1.0
27149	208	3	0.0
27149	209	9	0.0
27149	210	7	0.12
27106	101	4	0.2
27106	102	2	0.6
27106	103	3	0.57
26803	211	9	0.0
26803	212	6	0.0
26803	213	9	0.0
28049	107	3	0.5
28049	108	5	0.38
28049	109	2	0.5
28044	101	2	0.6
28044	102	4	0.2
28044	103	6	0.14
28044	207	4	0.2
28044	208	4	0.0
28044	209	16	0.0
28044	210	13	0.0
27098	104	2	0.33
27098	105	6	0.0
27098	106	15	0.0
27050	207	5	0.0
27050	208	2	0.33
27050	209	5	0.29
27050	210	22	0.0
27048	211	4	0.0
27048	212	1	1.0
27048	213	9	0.0
27127	90	5	0.17
27127	91	2	0.5
27127	92	6	0.5
27135	207	4	0.2
27135	208	6	0.0
27135	209	4	0.43
27135	210	4	0.5
27137	101	2	0.6
27137	102	2	0.6
27137	103	15	0.0
27147	211	6	0.0
27147	212	24	0.0
27147	213	6	0.0
27048	107	18	0.0
27048	108	6	0.25
27048	109	1	1.0
26809	160	17	0.0
26809	161	17	0.0
26809	162	34	0.0
26809	176	5	0.0
26809	177	9	0.0
26809	178	21	0.0
27149	211	4	0.0
27149	212	17	0.0
27149	213	5	0.0
27976	211	2	0.5
27976	212	5	0.0
27976	213	4	0.2
27976	107	2	0.67
27976	108	3	0.62
27976	109	2	0.5
27149	107	21	0.0
27149	108	6	0.25
27149	109	1	1.0
26664	104	3	0.0
26664	105	19	0.0
26664	106	5	0.0
26664	176	9	0.0
26664	177	25	0.0
26664	178	4	0.2
27099	101	27	0.0
27099	102	1	1.0
27099	103	11	0.0
27149	160	9	0.0
27149	161	3	0.62
27149	162	2	0.75
27147	107	10	0.0
27147	108	2	0.75
27147	109	2	0.5
26494	211	3	0.25
26494	212	2	0.6
26494	213	11	0.0
27125	160	3	0.57
27125	161	4	0.5
27125	162	9	0.0
28519	104	2	0.33
28519	105	13	0.0
28519	106	1	1.0
27147	160	1	1.0
27147	161	5	0.38
27147	162	2	0.75
27149	176	6	0.0
27149	177	18	0.0
27149	178	3	0.4
26494	107	36	0.0
26494	108	21	0.0
26494	109	15	0.0
27135	104	1	1.0
27135	105	5	0.17
27135	106	11	0.0
26368	99	2	0.5
26368	98	2	0.6
26368	100	1	1.0
26368	97	2	0.6
26368	101	13	0.0
26368	102	13	0.0
26368	103	3	0.57
26664	107	9	0.0
26664	108	10	0.0
26664	109	21	0.0
27095	90	4	0.33
27095	91	6	0.0
27095	92	2	0.83
27135	107	1	1.0
27135	108	6	0.25
27135	109	1	1.0
27125	211	3	0.25
