student_id,exercise_id,score
2653,500,14.459043502807617
2653,322,14.459028244018555
2653,187,14.458992958068848
2653,442,14.458797454833984
2653,189,14.45875358581543
2653,342,14.458722114562988
2405,327,14.335245132446289
2405,200,14.319768905639648
2405,378,14.30436897277832
2405,283,14.302124977111816
2405,251,14.300379753112793
2405,581,14.299915313720703
2405,131,14.299734115600586
2405,477,14.299336433410645
2405,206,14.298795700073242
2405,530,14.298614501953125
2405,294,14.297880172729492
2405,427,14.297872543334961
2405,376,14.297857284545898
2405,500,14.297855377197266
2405,322,14.29784107208252
2405,187,14.29780387878418
2405,301,14.29763412475586
2405,442,14.297609329223633
2405,189,14.297564506530762
2405,342,14.29753303527832
2974,327,13.790813446044922
2974,200,13.775339126586914
2974,378,13.759937286376953
2974,283,13.757694244384766
2974,251,13.755949020385742
2974,581,13.755484580993652
2974,131,13.755302429199219
2974,477,13.754905700683594
2974,206,13.754364013671875
2974,530,13.754183769226074
2974,566,13.75345516204834
2974,294,13.753447532653809
2974,427,13.753439903259277
2974,376,13.753424644470215
2974,500,13.753423690795898
2974,322,13.753409385681152
2974,187,13.753373146057129
2974,301,13.753201484680176
2974,442,13.753177642822266
2974,189,13.753133773803711
3077,200,14.489084243774414
3077,378,14.47368335723877
3077,283,14.471441268920898
3077,251,14.469696044921875
3077,581,14.469230651855469
3077,131,14.469048500061035
3077,477,14.46865177154541
3077,206,14.468110084533691
3077,530,14.46792984008789
3077,566,14.467201232910156
3077,294,14.467193603515625
3077,427,14.46718692779541
3077,376,14.467171669006348
3077,500,14.467170715332031
3077,187,14.467119216918945
3077,301,14.466948509216309
3077,442,14.466924667358398
3077,189,14.466878890991211
3077,342,14.466848373413086
3077,286,14.466835021972656
1851,327,14.055593490600586
1851,200,14.040118217468262
1851,378,14.0247163772583
1851,283,14.02247428894043
1851,251,14.020729064941406
1851,581,14.020263671875
1851,131,14.020081520080566
1851,477,14.019684791564941
1851,206,14.019143104553223
1851,530,14.018963813781738
1851,566,14.01823616027832
1851,294,14.018228530883789
1851,427,14.018219947814941
1851,376,14.018204689025879
1851,500,14.018203735351562
1851,187,14.018153190612793
1851,301,14.01798152923584
1851,442,14.01795768737793
1851,189,14.017913818359375
1851,342,14.017882347106934
2438,327,14.884319305419922
2438,200,14.868844985961914
2438,378,14.85344409942627
2438,283,14.851201057434082
2438,251,14.849456787109375
2438,581,14.848991394042969
2438,131,14.848808288574219
2438,477,14.84841251373291
2438,206,14.847869873046875
2438,530,14.84769058227539
2438,566,14.846961975097656
2438,294,14.846954345703125
2438,427,14.846946716308594
2438,376,14.846931457519531
2438,500,14.846930503845215
2438,322,14.846916198730469
2438,187,14.846879959106445
2438,301,14.846708297729492
2438,442,14.846685409545898
2438,189,14.846639633178711
2015,200,13.794242858886719
2015,378,13.778841972351074
2015,283,13.776599884033203
2015,251,13.77485466003418
2015,581,13.774389266967773
2015,131,13.77420711517334
2015,477,13.773811340332031
2015,206,13.773268699645996
2015,530,13.773088455200195
2015,566,13.772360801696777
2015,294,13.772353172302246
2015,427,13.772345542907715
2015,376,13.772330284118652
2015,500,13.772329330444336
2015,187,13.77227783203125
2015,301,13.772107124328613
2015,442,13.772083282470703
2015,189,13.772038459777832
2015,342,13.77200698852539
2015,286,13.771993637084961
2680,327,13.901738166809082
2680,200,13.886262893676758
2680,378,13.87086296081543
2680,283,13.868618965148926
2680,251,13.866873741149902
2680,581,13.866409301757812
2680,131,13.866227149963379
2680,477,13.865829467773438
2680,206,13.865289688110352
2680,530,13.865108489990234
2680,294,13.864373207092285
2680,427,13.864365577697754
2680,376,13.864350318908691
2680,500,13.864349365234375
2680,322,13.864334106445312
2680,187,13.864297866821289
2680,301,13.864127159118652
2680,442,13.864102363586426
2680,189,13.864058494567871
2680,342,13.86402702331543
1510,200,14.619301795959473
1510,378,14.603900909423828
1510,283,14.60165786743164
1510,251,14.599912643432617
1510,581,14.599447250366211
1510,131,14.599266052246094
1510,477,14.598868370056152
1510,206,14.59832763671875
1510,530,14.598146438598633
1510,566,14.597419738769531
1510,294,14.597412109375
1510,427,14.597404479980469
1510,376,14.597389221191406
1510,500,14.597387313842773
1510,322,14.597373008728027
1510,187,14.597335815429688
1510,301,14.597166061401367
1510,442,14.59714126586914
1510,189,14.59709644317627
1510,342,14.597064971923828
2711,200,13.955764770507812
2711,378,13.940362930297852
2711,283,13.938119888305664
2711,251,13.93637466430664
2711,581,13.93591022491455
2711,131,13.935728073120117
2711,477,13.935331344604492
2711,206,13.934789657592773
2711,530,13.934609413146973
2711,566,13.933881759643555
2711,294,13.933874130249023
2711,427,13.933866500854492
2711,376,13.93385124206543
2711,500,13.933850288391113
2711,322,13.933835983276367
2711,187,13.933798789978027
2711,301,13.93362808227539
2711,442,13.933603286743164
2711,189,13.93355941772461
2711,342,13.933527946472168
3093,327,14.573724746704102
3093,200,14.558248519897461
3093,378,14.5428466796875
3093,283,14.540604591369629
3093,251,14.538859367370605
3093,581,14.538394927978516
3093,131,14.538211822509766
3093,477,14.53781509399414
3093,206,14.537273406982422
3093,530,14.537094116210938
3093,566,14.53636646270752
3093,294,14.536357879638672
3093,427,14.53635025024414
3093,376,14.536334991455078
3093,500,14.536334037780762
3093,322,14.536319732666016
3093,187,14.536283493041992
3093,301,14.536111831665039
3093,442,14.536087989807129
3093,189,14.536043167114258
820,327,14.227930068969727
820,200,14.212455749511719
820,378,14.197054862976074
820,283,14.19481086730957
820,251,14.193065643310547
820,581,14.192601203918457
820,477,14.192022323608398
820,206,14.19148063659668
820,530,14.191300392150879
820,566,14.190572738647461
820,294,14.19056510925293
820,376,14.190543174743652
820,500,14.19054126739502
820,322,14.190526008605957
820,187,14.19049072265625
820,301,14.190319061279297
820,442,14.19029426574707
820,189,14.190250396728516
820,342,14.190218925476074
820,286,14.190206527709961
666,327,13.956613540649414
666,378,13.925736427307129
666,283,13.923494338989258
666,251,13.921749114990234
666,581,13.921283721923828
666,131,13.921101570129395
666,477,13.920705795288086
666,206,13.92016315460205
666,530,13.919983863830566
666,566,13.919256210327148
666,294,13.9192476272583
666,427,13.91923999786377
666,376,13.919224739074707
666,500,13.91922378540039
666,322,13.919209480285645
666,187,13.919173240661621
666,301,13.919001579284668
666,442,13.918977737426758
666,342,13.918902397155762
666,286,13.918888092041016
2650,327,14.617523193359375
2650,200,14.60204792022705
2650,378,14.58664608001709
2650,283,14.584403991699219
2650,251,14.582658767700195
2650,581,14.582193374633789
2650,131,14.582011222839355
2650,206,14.581072807312012
2650,530,14.580893516540527
2650,566,14.58016586303711
2650,294,14.580157279968262
2650,427,14.58014965057373
2650,376,14.580134391784668
2650,500,14.580133438110352
2650,322,14.580119132995605
2650,187,14.580082893371582
2650,442,14.579887390136719
2650,189,14.579843521118164
2650,342,14.579812049865723
2650,286,14.579797744750977
2593,327,15.288623809814453
2593,200,15.273149490356445
2593,378,15.257747650146484
2593,283,15.255505561828613
2593,251,15.253759384155273
2593,581,15.253294944763184
2593,131,15.25311279296875
2593,477,15.252716064453125
2593,206,15.252174377441406
2593,530,15.251994132995605
2593,566,15.251266479492188
2593,294,15.251258850097656
2593,427,15.251251220703125
2593,376,15.251235961914062
2593,500,15.251235008239746
2593,322,15.251220703125
2593,187,15.251184463500977
2593,301,15.251012802124023
2593,442,15.250988960266113
2593,189,15.250944137573242
1282,327,13.883339881896973
1282,200,13.867864608764648
1282,378,13.852462768554688
1282,283,13.8502197265625
1282,251,13.848474502563477
1282,581,13.848011016845703
1282,131,13.847827911376953
1282,477,13.847431182861328
1282,206,13.84688949584961
1282,530,13.846710205078125
1282,566,13.84598159790039
1282,294,13.84597396850586
1282,427,13.845966339111328
1282,376,13.845951080322266
1282,500,13.84595012664795
1282,322,13.845935821533203
1282,187,13.84589958190918
1282,301,13.845727920532227
1282,442,13.845703125
1282,189,13.845660209655762
1432,327,14.19146728515625
1432,200,14.17599105834961
1432,378,14.160591125488281
1432,283,14.158348083496094
1432,251,14.15660285949707
1432,581,14.15613842010498
1432,131,14.155956268310547
1432,477,14.155559539794922
1432,206,14.155017852783203
1432,530,14.154836654663086
1432,566,14.154109001159668
1432,294,14.154101371765137
1432,427,14.154093742370605
1432,376,14.154078483581543
1432,500,14.154077529907227
1432,322,14.15406322479248
1432,187,14.15402603149414
1432,301,14.153855323791504
1432,442,14.153831481933594
1432,189,14.153786659240723
1446,327,13.65512466430664
1446,200,13.639650344848633
1446,378,13.624248504638672
1446,283,13.622005462646484
1446,251,13.620260238647461
1446,581,13.619795799255371
1446,131,13.619614601135254
1446,206,13.618675231933594
1446,530,13.618494987487793
1446,566,13.617767333984375
1446,294,13.617759704589844
1446,427,13.617752075195312
1446,376,13.61773681640625
1446,500,13.617735862731934
1446,322,13.617720603942871
1446,187,13.617685317993164
1446,301,13.617513656616211
1446,442,13.617488861083984
1446,189,13.61744499206543
1446,342,13.617413520812988
2290,327,14.097652435302734
2290,200,14.08217716217041
2290,378,14.066776275634766
2290,283,14.064533233642578
2290,251,14.062788009643555
2290,581,14.062323570251465
2290,131,14.062141418457031
2290,477,14.061744689941406
2290,206,14.061203002929688
2290,530,14.06102180480957
2290,566,14.060295104980469
2290,294,14.060287475585938
2290,427,14.060279846191406
2290,376,14.060264587402344
2290,500,14.060262680053711
2290,322,14.060249328613281
2290,187,14.060212135314941
2290,301,14.060041427612305
2290,442,14.060016632080078
2290,189,14.059972763061523
1551,200,13.787019729614258
1551,378,13.771617889404297
1551,283,13.76937484741211
1551,251,13.767630577087402
1551,581,13.767165184020996
1551,131,13.766983985900879
1551,477,13.766586303710938
1551,206,13.766045570373535
1551,530,13.765865325927734
1551,566,13.76513671875
1551,294,13.765130043029785
1551,427,13.765122413635254
1551,376,13.765106201171875
1551,500,13.765106201171875
1551,187,13.765054702758789
1551,301,13.764883995056152
1551,442,13.76485824584961
1551,189,13.764815330505371
1551,342,13.76478385925293
1551,286,13.7647705078125
2234,327,13.4678316116333
2234,200,13.452356338500977
2234,378,13.436955451965332
2234,283,13.434712409973145
2234,251,13.432967185974121
2234,131,13.432320594787598
2234,477,13.431922912597656
2234,206,13.431382179260254
2234,530,13.431201934814453
2234,294,13.430466651916504
2234,427,13.430459022521973
2234,376,13.43044376373291
2234,500,13.430442810058594
2234,322,13.430428504943848
2234,187,13.430391311645508
2234,301,13.430220603942871
2234,442,13.430196762084961
2234,189,13.43015193939209
2234,342,13.430120468139648
2234,286,13.430107116699219
1073,200,14.149965286254883
1073,378,14.134563446044922
1073,283,14.13232135772705
1073,251,14.130576133728027
1073,581,14.130111694335938
1073,131,14.129928588867188
1073,477,14.129532814025879
1073,206,14.128990173339844
1073,530,14.12881088256836
1073,566,14.128082275390625
1073,294,14.128074645996094
1073,427,14.128067016601562
1073,376,14.1280517578125
1073,500,14.1280517578125
1073,322,14.128036499023438
1073,187,14.128000259399414
1073,301,14.127828598022461
1073,442,14.127803802490234
1073,189,14.127760887145996
1073,342,14.127728462219238
2319,327,14.577922821044922
2319,200,14.562446594238281
2319,378,14.547046661376953
2319,283,14.54480266571045
2319,251,14.543057441711426
2319,581,14.542593002319336
2319,131,14.542411804199219
2319,477,14.542014122009277
2319,206,14.541472434997559
2319,530,14.541292190551758
2319,294,14.540556907653809
2319,427,14.540550231933594
2319,376,14.540534019470215
2319,500,14.540533065795898
2319,322,14.540517807006836
2319,187,14.540481567382812
2319,301,14.540311813354492
2319,442,14.540285110473633
2319,189,14.540242195129395
2319,342,14.540210723876953
876,200,13.87807846069336
876,378,13.862677574157715
876,283,13.860435485839844
876,251,13.85869026184082
876,581,13.858224868774414
876,131,13.85804271697998
876,477,13.857646942138672
876,206,13.857104301452637
876,530,13.856924057006836
876,566,13.856196403503418
876,294,13.856188774108887
876,427,13.856181144714355
876,376,13.856165885925293
876,500,13.856164932250977
876,322,13.85615062713623
876,187,13.85611343383789
876,301,13.855942726135254
876,442,13.855918884277344
876,189,13.855874061584473
876,342,13.855842590332031
781,200,13.803041458129883
781,378,13.787639617919922
781,283,13.785396575927734
781,251,13.783651351928711
781,581,13.783186912536621
781,131,13.783004760742188
781,477,13.782608032226562
781,206,13.782066345214844
781,530,13.781886100769043
781,566,13.781158447265625
781,294,13.781150817871094
781,427,13.781143188476562
781,376,13.781126976013184
781,500,13.781126022338867
781,187,13.781075477600098
781,301,13.780904769897461
781,442,13.780879974365234
781,189,13.78083610534668
781,342,13.780804634094238
781,286,13.780791282653809
809,327,15.213175773620605
809,378,15.182299613952637
809,283,15.180055618286133
809,251,15.17831039428711
809,581,15.177846908569336
809,131,15.177664756774902
809,477,15.177267074584961
809,206,15.176726341247559
809,530,15.176546096801758
809,566,15.175817489624023
809,294,15.175809860229492
809,427,15.175803184509277
809,376,15.175787925720215
809,500,15.175786972045898
809,322,15.175771713256836
809,187,15.175735473632812
809,301,15.17556381225586
809,442,15.175540924072266
809,189,15.175495147705078
809,342,15.175464630126953
2748,200,15.024090766906738
2748,378,15.008689880371094
2748,283,15.006446838378906
2748,251,15.0047025680542
2748,581,15.00423812866211
2748,131,15.00405502319336
2748,477,15.003658294677734
2748,206,15.003116607666016
2748,530,15.002935409545898
2748,566,15.002208709716797
2748,294,15.002201080322266
2748,427,15.002193450927734
2748,376,15.002178192138672
2748,500,15.002176284790039
2748,322,15.00216293334961
2748,187,15.00212574005127
2748,301,15.001955032348633
2748,442,15.001930236816406
2748,189,15.001886367797852
2748,342,15.00185489654541
2275,327,14.21722412109375
2275,200,14.201748847961426
2275,378,14.186347007751465
2275,283,14.184104919433594
2275,251,14.18235969543457
2275,581,14.181894302368164
2275,131,14.18171215057373
2275,477,14.181315422058105
2275,206,14.180773735046387
2275,530,14.180593490600586
2275,294,14.179859161376953
2275,427,14.179850578308105
2275,376,14.179835319519043
2275,500,14.179834365844727
2275,322,14.179819107055664
2275,187,14.179783821105957
2275,301,14.179612159729004
2275,442,14.179588317871094
2275,189,14.179543495178223
2275,342,14.179512977600098
1173,200,13.693900108337402
1173,378,13.678498268127441
1173,283,13.67625617980957
1173,251,13.674510955810547
1173,581,13.67404556274414
1173,131,13.673864364624023
1173,477,13.673466682434082
1173,206,13.67292594909668
1173,530,13.672744750976562
1173,566,13.672018051147461
1173,294,13.67201042175293
1173,427,13.672002792358398
1173,376,13.671985626220703
1173,500,13.671985626220703
1173,187,13.671935081481934
1173,301,13.671764373779297
1173,442,13.671738624572754
1173,189,13.671695709228516
1173,342,13.671663284301758
1173,286,13.671650886535645
2775,327,14.389822959899902
2775,200,14.374347686767578
2775,378,14.35894775390625
2775,283,14.35670280456543
2775,251,14.354958534240723
2775,581,14.354494094848633
2775,131,14.3543119430542
2775,477,14.353914260864258
2775,206,14.353373527526855
2775,530,14.353193283081055
2775,566,14.352465629577637
2775,294,14.352458000183105
2775,427,14.352450370788574
2775,376,14.352436065673828
2775,500,14.352434158325195
2775,187,14.35238265991211
2775,301,14.352211952209473
2775,442,14.352188110351562
2775,189,14.352142333984375
2775,342,14.35211181640625
930,327,13.62826156616211
930,378,13.597384452819824
930,283,13.595142364501953
930,251,13.59339714050293
930,581,13.592931747436523
930,477,13.592352867126465
930,206,13.591811180114746
930,530,13.591631889343262
930,566,13.590904235839844
930,294,13.590895652770996
930,376,13.590871810913086
930,500,13.590871810913086
930,322,13.59085750579834
930,187,13.590821266174316
930,301,13.590649604797363
930,442,13.590625762939453
930,189,13.590581893920898
930,342,13.590550422668457
930,286,13.590536117553711
930,534,13.590517044067383
1807,327,14.294824600219727
1807,200,14.279349327087402
1807,378,14.263948440551758
1807,283,14.26170539855957
1807,251,14.259960174560547
1807,581,14.259496688842773
1807,131,14.259313583374023
1807,477,14.258916854858398
1807,206,14.25837516784668
1807,530,14.258193969726562
1807,566,14.257467269897461
1807,294,14.25745964050293
1807,427,14.257452011108398
1807,376,14.257436752319336
1807,500,14.257434844970703
1807,187,14.257384300231934
1807,301,14.257213592529297
1807,442,14.25718879699707
1807,189,14.257144927978516
1807,342,14.257113456726074
2237,327,14.445954322814941
2237,200,14.430479049682617
2237,378,14.415077209472656
2237,283,14.412834167480469
2237,251,14.411088943481445
2237,131,14.410443305969238
2237,477,14.410045623779297
2237,206,14.409503936767578
2237,530,14.409324645996094
2237,566,14.40859603881836
2237,294,14.408588409423828
2237,427,14.408581733703613
2237,376,14.408565521240234
2237,500,14.408563613891602
2237,322,14.408550262451172
2237,187,14.408514022827148
2237,301,14.408342361450195
2237,442,14.408317565917969
2237,189,14.408273696899414
2237,342,14.408243179321289
1127,200,13.680606842041016
1127,378,13.665205001831055
1127,283,13.662961959838867
1127,251,13.661216735839844
1127,581,13.660752296447754
1127,131,13.660571098327637
1127,477,13.660173416137695
1127,206,13.659631729125977
1127,530,13.659451484680176
1127,566,13.658723831176758
1127,294,13.658716201782227
1127,427,13.658708572387695
1127,376,13.658692359924316
1127,500,13.65869140625
1127,322,13.65867805480957
1127,187,13.658641815185547
1127,301,13.658470153808594
1127,442,13.658445358276367
1127,189,13.658401489257812
1127,342,13.658370971679688
1063,327,14.6209135055542
1063,200,14.605438232421875
1063,378,14.590036392211914
1063,283,14.587794303894043
1063,251,14.58604907989502
1063,581,14.58558464050293
1063,131,14.585403442382812
1063,477,14.585005760192871
1063,206,14.584464073181152
1063,530,14.584283828735352
1063,566,14.583556175231934
1063,294,14.583548545837402
1063,427,14.583540916442871
1063,376,14.583524703979492
1063,500,14.583524703979492
1063,187,14.583473205566406
1063,301,14.583303451538086
1063,442,14.583276748657227
1063,189,14.583233833312988
1063,342,14.583202362060547
2004,327,13.595534324645996
2004,200,13.580059051513672
2004,378,13.564657211303711
2004,283,13.562414169311523
2004,251,13.560669898986816
2004,581,13.560205459594727
2004,131,13.560022354125977
2004,477,13.559625625610352
2004,206,13.559083938598633
2004,530,13.558904647827148
2004,566,13.55817699432373
2004,294,13.5581693649292
2004,427,13.558160781860352
2004,376,13.558145523071289
2004,500,13.558144569396973
2004,187,13.558094024658203
2004,301,13.55792236328125
2004,442,13.557897567749023
2004,189,13.557854652404785
2004,342,13.557823181152344
3001,200,14.200336456298828
3001,378,14.184935569763184
3001,283,14.18269157409668
3001,251,14.180946350097656
3001,581,14.180481910705566
3001,131,14.180299758911133
3001,477,14.179903030395508
3001,206,14.179361343383789
3001,530,14.179181098937988
3001,566,14.17845344543457
3001,294,14.178445816040039
3001,427,14.178438186645508
3001,376,14.178422927856445
3001,500,14.178421974182129
3001,322,14.178407669067383
3001,187,14.178370475769043
3001,301,14.178199768066406
3001,442,14.178175926208496
3001,189,14.178131103515625
3001,342,14.178099632263184
1188,200,13.931238174438477
1188,378,13.915837287902832
1188,283,13.913594245910645
1188,251,13.911849021911621
1188,581,13.911384582519531
1188,131,13.911202430725098
1188,477,13.910805702209473
1188,206,13.910264015197754
1188,530,13.910082817077637
1188,566,13.909355163574219
1188,294,13.909347534179688
1188,427,13.909339904785156
1188,376,13.909324645996094
1188,500,13.909323692321777
1188,187,13.909274101257324
1188,301,13.909101486206055
1188,442,13.909077644348145
1188,189,13.909032821655273
1188,342,13.909001350402832
1188,286,13.908988952636719
2583,327,14.278581619262695
2583,200,14.263106346130371
2583,378,14.247705459594727
2583,283,14.245462417602539
2583,251,14.243717193603516
2583,581,14.243252754211426
2583,131,14.243070602416992
2583,477,14.242673873901367
2583,206,14.242132186889648
2583,530,14.241950988769531
2583,566,14.24122428894043
2583,294,14.241216659545898
2583,427,14.241209030151367
2583,376,14.241193771362305
2583,500,14.241191864013672
2583,322,14.241177558898926
2583,187,14.241140365600586
2583,301,14.240970611572266
2583,442,14.240945816040039
2583,189,14.240900993347168
2811,200,13.764180183410645
2811,378,13.748779296875
2811,283,13.746536254882812
2811,251,13.744791030883789
2811,581,13.7443265914917
2811,131,13.744144439697266
2811,477,13.74374771118164
2811,206,13.743206024169922
2811,530,13.743025779724121
2811,566,13.742297172546387
2811,294,13.742289543151855
2811,427,13.74228286743164
2811,376,13.742266654968262
2811,500,13.742265701293945
2811,322,13.742252349853516
2811,187,13.742216110229492
2811,301,13.742043495178223
2811,442,13.742019653320312
2811,189,13.741975784301758
2811,342,13.741943359375
1001,200,15.106003761291504
1001,378,15.090601921081543
1001,283,15.088359832763672
1001,251,15.086614608764648
1001,581,15.086149215698242
1001,131,15.085967063903809
