2,3,50375
8,3,50381
10,3,50383
12,3,50385
13,3,50386
14,3,50387
15,3,50388
16,3,50389
17,3,50390
18,3,50391
19,3,50392
27,3,50400
28,3,50401
30,3,50403
31,3,50404
39,3,50412
41,3,50414
57,3,50385
62,3,50434
63,3,50435
64,3,50436
90,3,50462
91,3,50463
103,3,50475
7,3,50509
8,3,50510
9,3,50511
10,3,50512
11,3,50513
12,3,50514
19,3,50521
72,3,50574
81,3,50583
82,3,50584
84,3,50586
89,3,50591
100,3,50601
109,3,50610
110,3,50611
119,3,50620
125,3,50626
126,3,50627
128,3,50629
7,3,50638
8,3,50383
9,3,50639
10,3,50640
11,3,50641
12,3,50642
19,3,50648
24,3,50653
43,3,50672
58,3,50687
66,3,50695
72,3,50701
82,3,50711
84,3,50713
89,3,50718
100,3,50729
109,3,50738
110,3,50739
124,3,50753
125,3,50754
126,3,50755
128,3,50757
7,3,50765
8,3,50766
9,3,50767
10,3,50768
11,3,50769
12,3,50770
19,3,50777
43,3,50799
58,3,50814
67,3,50823
82,3,50837
84,3,50839
89,3,50844
100,3,50854
101,3,50855
110,3,50864
119,3,50873
126,3,50880
128,3,50404
7,3,50890
8,3,50891
9,3,50892
10,3,50893
11,3,50894
19,3,50902
58,3,50941
66,3,50949
72,3,50955
81,3,50964
82,3,50965
84,3,50967
89,3,50972
100,3,50983
101,3,50984
109,3,50992
110,3,50993
125,3,51007
126,3,51008
128,3,51010
7,3,51019
8,3,51020
9,3,51021
10,3,51022
11,3,51023
12,3,51024
19,3,51031
58,3,51070
66,3,51078
72,3,51084
81,3,51092
82,3,51093
84,3,51095
100,3,51107
109,3,51115
110,3,51116
125,3,51131
126,3,51132
128,3,51134
7,3,51143
8,3,51144
9,3,51145
10,3,51146
11,3,51147
12,3,51148
19,3,51155
43,3,51178
58,3,51193
67,3,51199
82,3,51214
84,3,51216
89,3,51220
100,3,51230
101,3,51022
110,3,51239
119,3,51247
126,3,51254
128,3,51256
3,3,51261
7,3,51265
8,3,51266
9,3,51267
10,3,51268
11,3,51269
12,3,51270
19,3,51277
43,3,51300
58,3,51314
66,3,51322
67,3,51323
72,3,51328
81,3,51337
82,3,51338
84,3,51340
89,3,51345
100,3,51354
109,3,51362
110,3,51363
125,3,51376
126,3,51377
128,3,51379
7,3,51388
8,3,51389
9,3,51390
10,3,51391
11,3,51392
12,3,51393
19,3,51399
66,3,51440
72,3,51446
81,3,51454
82,3,51455
84,3,51456
89,3,51393
100,3,51470
109,3,51477
110,3,51478
125,3,51493
126,3,51494
128,3,51496
7,3,51505
8,3,51506
9,3,51148
10,3,51507
11,3,51508
12,3,51509
19,3,51515
58,3,51548
66,3,51556
72,3,51562
81,3,51571
82,3,51572
84,3,51574
89,3,50400
100,3,51587
109,3,51595
110,3,51596
125,3,51610
126,3,51611
7,3,51621
8,3,51622
9,3,51623
10,3,51624
11,3,51625
12,3,51626
19,3,51631
58,3,51667
66,3,51674
72,3,51680
81,3,51688
82,3,51689
84,3,51691
89,3,51696
100,3,51703
109,3,51712
110,3,51713
125,3,51726
126,3,50638
7,3,51737
8,3,51738
9,3,51739
10,3,51740
11,3,51741
12,3,51742
19,3,51749
58,3,51784
72,3,51796
81,3,51804
82,3,51571
84,3,51806
89,3,51809
100,3,51817
101,3,51818
109,3,51825
110,3,51826
125,3,51836
126,3,51837
128,3,51556
7,3,51845
8,3,51846
9,3,51847
10,3,51848
11,3,51849
12,3,51850
19,3,51856
72,3,51901
81,3,51909
82,3,51910
84,3,51912
89,3,51917
100,3,51927
101,3,51928
109,3,51935
110,3,51936
125,3,51948
126,3,51949
128,3,51910
7,3,51955
8,3,51956
9,3,51957
10,3,51958
12,3,51960
19,3,51966
58,3,52003
81,3,52022
82,3,52023
84,3,52024
89,3,52027
100,3,52036
109,3,52045
110,3,52046
126,3,52062
128,3,52064
7,3,52071
8,3,52072
9,3,52073
10,3,52074
11,3,52075
19,3,52081
58,3,52115
72,3,52127
82,3,52135
84,3,52137
89,3,52142
92,3,52145
100,3,52153
109,3,52160
110,3,52161
125,3,52175
126,3,51505
128,3,52176
7,3,52182
8,3,52183
9,3,52184
10,3,52185
11,3,52186
12,3,52187
19,3,52193
43,3,52215
58,3,51338
67,3,52232
82,3,52243
84,3,52245
89,3,52249
100,3,52258
101,3,52259
110,3,52267
119,3,52275
126,3,52280
128,3,52282
7,3,52290
8,3,52291
9,3,52292
10,3,52293
11,3,52294
12,3,52295
19,3,52299
58,3,52332
81,3,52352
82,3,52353
84,3,52355
89,3,52360
96,3,52366
100,3,52368
109,3,52377
110,3,52378
126,3,52393
128,3,52394
7,3,52401
8,3,52402
9,3,52403
10,3,52404
11,3,52405
12,3,52406
19,3,52412
58,3,52445
81,3,52466
84,3,52468
89,3,52473
100,3,52484
109,3,52492
110,3,52493
126,3,52504
128,3,52506
7,3,52027
8,3,52515
9,3,52516
10,3,52517
11,3,52518
12,3,52519
19,3,52525
58,3,52554
81,3,52573
84,3,52576
89,3,52581
100,3,52591
109,3,52599
110,3,52600
126,3,52613
128,3,52615
7,3,52623
8,3,52624
9,3,52625
10,3,52626
11,3,52627
12,3,52628
19,3,52634
58,3,52666
84,3,52687
89,3,52691
100,3,52701
109,3,52710
110,3,52711
126,3,52726
128,3,52728
7,3,52736
8,3,52737
9,3,52738
10,3,52739
11,3,52740
19,3,52748
58,3,52781
81,3,52803
84,3,52806
89,3,52811
100,3,52353
109,3,52826
110,3,52827
126,3,52838
128,3,52840
0,3,52841
7,3,52846
8,3,52847
9,3,52848
10,3,52849
11,3,52850
12,3,52851
19,3,52858
58,3,52890
66,3,52898
81,3,52912
82,3,52913
84,3,52915
89,3,52919
100,3,52841
109,3,52933
110,3,52934
126,3,52259
128,3,52948
7,3,52955
8,3,52956
9,3,52957
10,3,51621
11,3,52958
12,3,52959
19,3,52964
66,3,52999
72,3,53005
81,3,53011
82,3,53012
84,3,53014
89,3,53019
100,3,53029
109,3,53036
110,3,53037
125,3,53050
126,3,53051
128,3,53052
7,3,53059
8,3,53060
9,3,53061
10,3,53062
11,3,53063
12,3,53064
19,3,53070
58,3,53103
66,3,53111
72,3,53115
84,3,53126
89,3,53131
100,3,53140
109,3,53147
110,3,53148
125,3,53162
126,3,53163
7,3,53174
8,3,53175
9,3,53176
10,3,53177
11,3,53178
19,3,53183
58,3,53212
66,3,53220
72,3,53223
82,3,53230
84,3,53232
