2,2,3141
8,2,3147
10,2,3149
12,2,3151
13,2,3152
14,2,3153
15,2,3154
16,2,3155
17,2,3156
18,2,3157
19,2,3158
27,2,3166
28,2,3167
30,2,3169
31,2,3170
39,2,3178
41,2,3180
57,2,3195
62,2,3200
63,2,3201
64,2,3202
90,2,3228
91,2,3229
103,2,3241
7,2,3275
8,2,3276
9,2,3277
10,2,3278
11,2,3279
12,2,3280
19,2,3287
72,2,3338
81,2,3347
82,2,3348
84,2,3350
89,2,3355
100,2,3365
109,2,3373
110,2,3374
119,2,3383
125,2,3389
126,2,3390
128,2,3392
7,2,3400
8,2,3401
9,2,3402
10,2,3403
11,2,3404
12,2,3405
19,2,3412
24,2,3417
43,2,3435
58,2,3450
66,2,3458
72,2,3464
82,2,3474
84,2,3476
89,2,3481
100,2,3492
109,2,3501
110,2,3502
124,2,3516
125,2,3517
126,2,3518
128,2,3520
7,2,3529
8,2,3530
9,2,3531
10,2,3532
11,2,3533
12,2,3534
19,2,3541
43,2,3564
58,2,3579
67,2,3585
82,2,3600
84,2,3602
89,2,3607
100,2,3618
101,2,3619
110,2,3628
119,2,3636
126,2,3642
128,2,3644
7,2,3653
8,2,3654
9,2,3655
10,2,3656
11,2,3657
19,2,3665
58,2,3704
66,2,3711
72,2,3717
81,2,3726
82,2,3727
84,2,3729
89,2,3734
100,2,3745
101,2,3746
109,2,3754
110,2,3755
125,2,3770
126,2,3771
128,2,3773
7,2,3782
8,2,3783
9,2,3784
10,2,3785
11,2,3786
12,2,3787
19,2,3793
58,2,3832
66,2,3839
72,2,3845
81,2,3853
82,2,3854
84,2,3856
100,2,3872
109,2,3880
110,2,3881
125,2,3895
126,2,3896
128,2,3898
7,2,3907
8,2,3908
9,2,3909
10,2,3910
11,2,3911
12,2,3912
19,2,3919
43,2,3940
58,2,3955
67,2,3964
82,2,3979
84,2,3981
89,2,3986
100,2,3997
101,2,3998
110,2,4007
119,2,4015
126,2,4021
128,2,4022
3,2,4027
7,2,4031
8,2,4032
9,2,4033
10,2,4034
11,2,4035
12,2,4036
19,2,4043
43,2,4061
58,2,4075
66,2,4082
67,2,4083
72,2,4088
81,2,4096
82,2,4043
84,2,4098
89,2,4103
100,2,4112
109,2,4121
110,2,4122
125,2,4135
126,2,4136
128,2,4138
7,2,4146
8,2,4147
9,2,4148
10,2,4149
11,2,4150
12,2,4151
19,2,4156
66,2,4200
72,2,4206
81,2,4214
82,2,4215
84,2,4217
89,2,4222
100,2,4229
109,2,4237
110,2,4238
125,2,4253
126,2,4254
128,2,4256
7,2,4264
8,2,4265
9,2,4266
10,2,4267
11,2,4268
12,2,4269
19,2,4273
58,2,4306
66,2,4314
72,2,4320
81,2,4328
82,2,4329
84,2,4331
89,2,4335
100,2,4344
109,2,4353
110,2,4354
125,2,4369
126,2,4370
7,2,4380
8,2,4381
9,2,4382
10,2,4383
11,2,4384
12,2,4385
19,2,4391
58,2,4428
66,2,4436
72,2,4441
81,2,4450
82,2,4451
84,2,4453
89,2,4458
100,2,4468
109,2,4475
110,2,4476
125,2,4489
126,2,4490
7,2,4500
8,2,4501
9,2,4502
10,2,4503
11,2,4504
12,2,4505
19,2,4510
58,2,4543
72,2,4556
81,2,4565
82,2,4566
84,2,4568
89,2,4572
100,2,4580
101,2,4581
109,2,4589
110,2,4590
125,2,4604
126,2,4605
128,2,4607
7,2,4615
8,2,4616
9,2,4617
10,2,4618
11,2,4619
12,2,4620
19,2,4627
72,2,4669
